accessGroup,author,category,changeDate,enabled,hitCount,name,severity,valid,targets,detailPage
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",true,0,"Suspicious Mavinject.exe usage [E0466]",3,true,"All",https://localhost/console/rule/647/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Suspicious network connection from a quiet process [E0541]",2,true,"All",https://localhost/console/rule/676/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"Suspicious Network Connection from werfault.exe [D0531]",1,true,"All",https://localhost/console/rule/544/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious ntoskrnl child process [F0425]",2,true,"All",https://localhost/console/rule/793/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",true,0,"Suspicious Nvidia Signed module was dropped [E0464]",3,true,"All",https://localhost/console/rule/645/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Suspicious Nvidia Signed module was executed [E0463]",2,true,"All",https://localhost/console/rule/644/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Suspicious Nvidia Signed module was loaded [E0465]",2,true,"All",https://localhost/console/rule/646/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious OpenSSL execution [F0465]",2,true,"All",https://localhost/console/rule/852/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Suspicious packed process executed [A0436]",2,true,"All",https://localhost/console/rule/154/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:57Z",false,0,"Suspicious PowerShell Activity - EncodedCommand [D0414]",2,true,"All",https://localhost/console/rule/1195/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Suspicious PowerShell Activity - Keywords [D0412]",3,true,"All",https://localhost/console/rule/498/details
"All","ESET","Defense Evasion","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell Script - Behavior [D1202]",2,true,"All",https://localhost/console/rule/568/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell script - Containing C# code execution [D0434]",2,true,"All",https://localhost/console/rule/506/details
"All","ESET","File System","2023-08-02T16:12:53Z",true,0,"Suspicious PowerShell Script - Credentials Stealing [D0328]",3,true,"All",https://localhost/console/rule/485/details
"All","ESET","Defense Evasion","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell script - Hiding [D1204]",2,true,"All",https://localhost/console/rule/570/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell Script - Network [D0524]",2,true,"All",https://localhost/console/rule/537/details
"All","ESET","Defense Evasion","2023-08-02T16:12:57Z",false,0,"Suspicious PowerShell script - Obfuscation [D1201]",2,true,"All",https://localhost/console/rule/1209/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell script - Screen/Keystroke/Window Capture [D1101]",2,true,"All",https://localhost/console/rule/566/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell script - SQL Communication [D0525]",2,true,"All",https://localhost/console/rule/538/details
"All","ESET","Persistence","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell Script - Startup [D0101]",2,true,"All",https://localhost/console/rule/465/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Suspicious PowerShell script - UAC Bypass [D0433]",2,true,"All",https://localhost/console/rule/505/details
"All","ESET","File system","2023-08-02T16:12:53Z",false,0,"Suspicious process (low reputation) has written to the Recycle Bin folder [E0302]",2,true,"All",https://localhost/console/rule/582/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Suspicious process created named pipe [A0435a]",2,true,"All",https://localhost/console/rule/1135/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",false,0,"Suspicious Process Credential Vault API Usage [D0465]",2,true,"All",https://localhost/console/rule/532/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Suspicious process executed process via WMI [A0428b]",2,true,"All",https://localhost/console/rule/146/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Suspicious process has changed PendingFileRenameOperations item in Windows registry [C1009]",1,true,"All",https://localhost/console/rule/421/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"Suspicious process has deleted file from system backup [C0325]",1,true,"All",https://localhost/console/rule/306/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"Suspicious process has written file into boot folder [C0319]",1,true,"All",https://localhost/console/rule/302/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"Suspicious process has written file into cd-rom [C0321]",1,true,"All",https://localhost/console/rule/304/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"Suspicious process has written file into system backup folder [C0326]",1,true,"All",https://localhost/console/rule/307/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"Suspicious process has written HTML file into program files folder [C0320]",1,true,"All",https://localhost/console/rule/303/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",false,0,"Suspicious Process Keylogger Behavior [D0462]",2,true,"All",https://localhost/console/rule/529/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Suspicious Process Loaded Volume Shadow Copy Services API DLL [D0459]",3,true,"All",https://localhost/console/rule/526/details
"All","ESET","Registry - Altering Security Features","2023-08-02T16:12:53Z",false,0,"Suspicious Process Modified PATH Environment Variable [D0222]",2,true,"All",https://localhost/console/rule/479/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"Suspicious process queried files/folders information via WMI [A1107a]",1,true,"All",https://localhost/console/rule/234/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Suspicious process queried network configuration information via WMI [A1109a]",1,true,"All",https://localhost/console/rule/1164/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Suspicious process queried network share/remote systems information via WMI [A1108a]",1,true,"All",https://localhost/console/rule/1160/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Suspicious process queried processes information via WMI [A1110a]",1,true,"All",https://localhost/console/rule/1166/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Suspicious process queried system information via WMI [A1111a]",1,true,"All",https://localhost/console/rule/1169/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"Suspicious process queried system owner/user information via WMI [A1106a]",1,true,"All",https://localhost/console/rule/231/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"Suspicious process queried users/groups information via WMI [A1105a]",1,true,"All",https://localhost/console/rule/228/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",true,0,"Suspicious Process Spawned by WMI Script Consumer [E0405]",3,true,"All",https://localhost/console/rule/594/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Suspicious process was executed via WMI [A0428a]",2,true,"All",https://localhost/console/rule/145/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",false,0,"Suspicious process writes file with supicious name [C0641]",1,true,"All",https://localhost/console/rule/411/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious rundll32 process [F0430]",1,true,"All",https://localhost/console/rule/798/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious scheduled executable - OpenSSL, PHP [F0466]",1,true,"All",https://localhost/console/rule/853/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter process tree - browsers [F0420a]",2,true,"All",https://localhost/console/rule/785/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter process tree - Microsoft Office [F0420b]",2,true,"All",https://localhost/console/rule/786/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter process tree - Microsoft Outlook [F0420d]",2,true,"All",https://localhost/console/rule/788/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter process tree - PDF readers [F0420c]",2,true,"All",https://localhost/console/rule/787/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter started - cmd [F0447d]",2,true,"All",https://localhost/console/rule/824/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter started - cscript [F0447b]",2,true,"All",https://localhost/console/rule/822/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter started - mshta [F0447e]",2,true,"All",https://localhost/console/rule/825/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter started - powershell [F0447a]",2,true,"All",https://localhost/console/rule/821/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious script interpreter started - wscript [F0447c]",2,true,"All",https://localhost/console/rule/823/details
"All","ESET","Suspicious System Configuration / Removing Evidence","2023-08-02T16:12:53Z",false,0,"Suspicious Service Configuration [D1001]",2,true,"All",https://localhost/console/rule/565/details
"All","ESET","Remote Desktop / Remote Access","2023-08-02T16:12:51Z",false,0,"Suspicious Service Executed [B0902]",1,true,"All",https://localhost/console/rule/271/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Suspicious shortcut executed from Startup [F0112]",1,true,"All",https://localhost/console/rule/738/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious shortcut executed [F0458a]",1,true,"All",https://localhost/console/rule/840/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious shortcut executed [F0458b]",1,true,"All",https://localhost/console/rule/841/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious shut down executed [F0462e]",1,true,"All",https://localhost/console/rule/849/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious smss child process [F0424]",1,true,"All",https://localhost/console/rule/792/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Suspicious start command [C0442]",1,true,"All",https://localhost/console/rule/355/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious svchost process [F0428]",1,true,"All",https://localhost/console/rule/796/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious system process - services child [F0432]",1,true,"All",https://localhost/console/rule/800/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious system process child - lsass / lsm [F0431]",1,true,"All",https://localhost/console/rule/799/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Suspicious systemreset command executed [C0419]",1,true,"All",https://localhost/console/rule/333/details
"All","ESET","File system","2023-08-02T16:12:54Z",false,0,"Suspicious Unified Messaging Service File Operations [E0429a]",2,true,"All",https://localhost/console/rule/618/details
"All","ESET","File system","2023-08-02T16:12:54Z",true,0,"Suspicious Unified Messaging Service File Operations [E0429b]",3,true,"All",https://localhost/console/rule/619/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Suspicious Usage of Script Interpreters - Python [L0413]",2,true,"All",https://localhost/console/rule/965/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious userinit child process [F0422]",1,true,"All",https://localhost/console/rule/790/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious wininit child process [F0426]",1,true,"All",https://localhost/console/rule/794/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Suspicious winlogon child process [F0421]",1,true,"All",https://localhost/console/rule/789/details
"All","ESET","Office","2023-08-02T16:12:55Z",false,0,"Suspicious Word Add-In created [F0802]",2,true,"All",https://localhost/console/rule/873/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Suspicous cacls command executed [C0422]",1,true,"All",https://localhost/console/rule/336/details
"All","ESET","File system","2023-08-02T16:12:51Z",false,0,"SYS file creation or modification [B0303a]",1,true,"All",https://localhost/console/rule/251/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Information Discovery - General [L1112D]",1,true,"All",https://localhost/console/rule/1254/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"System Information Discovery [F1107]",1,true,"All",https://localhost/console/rule/893/details
"All","ESET","Discovery","2023-08-02T16:12:56Z",false,0,"System IP / Location Discovery [L1109]",1,true,"All",https://localhost/console/rule/1013/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Language Discovery [L1110]",1,true,"All",https://localhost/console/rule/1249/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"System Log Manipulation - Cleared [L1001B]",2,true,"All",https://localhost/console/rule/988/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",true,0,"System Log Manipulation - Modified via Unusual Process [L1001A]",3,true,"All",https://localhost/console/rule/987/details
"All","ESET","Defense Evasion","2023-08-02T16:12:56Z",false,0,"System Logging Disabled [L1208]",2,true,"All",https://localhost/console/rule/1022/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System network configuration discovery through PowerShell [C1103c]",1,true,"All",https://localhost/console/rule/432/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System network configuration discovery via PowerShell [C1103a]",1,true,"All",https://localhost/console/rule/430/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System network configuration discovery via PowerShell [C1103b]",1,true,"All",https://localhost/console/rule/431/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Network Configuration Discovery via procfs [L1108B]",1,true,"All",https://localhost/console/rule/1248/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Network Configuration Discovery via Utility [L1108A]",1,true,"All",https://localhost/console/rule/1247/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"System Network Configuration Discovery [F1108a]",1,true,"All",https://localhost/console/rule/894/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Network Configuration Discovery [F1108b]",1,true,"All",https://localhost/console/rule/1233/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Network Configuration Discovery [F1108c]",1,true,"All",https://localhost/console/rule/1234/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System network connections discovery via PowerShell [C1106a]",1,true,"All",https://localhost/console/rule/439/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System network connections discovery via PowerShell [C1106b]",1,true,"All",https://localhost/console/rule/440/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System network connections discovery via PowerShell [C1106c]",1,true,"All",https://localhost/console/rule/441/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"System Network Connections Discovery [F1111]",1,true,"All",https://localhost/console/rule/896/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"System Owner / User Discovery [F1109]",1,true,"All",https://localhost/console/rule/895/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Owner / User Discovery [L1111]",1,true,"All",https://localhost/console/rule/1250/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"System owner/user discovery via environment variable (AMSI) [A1112]",1,true,"All",https://localhost/console/rule/239/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System owner/user discovery via PowerShell [C1105a]",1,true,"All",https://localhost/console/rule/436/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System owner/user discovery via PowerShell [C1105b]",1,true,"All",https://localhost/console/rule/437/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System owner/user discovery via PowerShell [C1105c]",1,true,"All",https://localhost/console/rule/438/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System service discovery through PowerShell [C1101c]",1,true,"All",https://localhost/console/rule/1186/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System service discovery via PowerShell [C1101a]",1,true,"All",https://localhost/console/rule/425/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"System service discovery via PowerShell [C1101b]",1,true,"All",https://localhost/console/rule/426/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Service Discovery [F1110]",1,true,"All",https://localhost/console/rule/1235/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"System Service Discovery [L1106]",1,true,"All",https://localhost/console/rule/1244/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"System state backups deletion attempt [C0404]",2,true,"All",https://localhost/console/rule/317/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"System-wide cron job added/modified - specific interval [L0101B]",1,true,"All",https://localhost/console/rule/912/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"System-wide cron job added/modified - variable interval [L0101C]",2,true,"All",https://localhost/console/rule/913/details
"All","ESET","File system","2023-08-02T16:12:55Z",false,0,"System-Wide Cron Job Deleted [L0304]",1,true,"All",https://localhost/console/rule/931/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"System-wide shell configuration added/modified [L0104B]",2,true,"All",https://localhost/console/rule/920/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Systemd Service Added - Package Manager, Unusual Process [L0102B]",2,true,"All",https://localhost/console/rule/916/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Systemd Service Added - Runtime, Unusual Process [L0102A]",2,true,"All",https://localhost/console/rule/915/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Systemd Service Added - User / System [L0102C]",2,true,"All",https://localhost/console/rule/917/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Systemd timer added/modified [L0110]",1,true,"All",https://localhost/console/rule/926/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"systemreset.exe executed [C0413]",1,true,"All",https://localhost/console/rule/328/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Sysvinit/Upstart daemon added/modified [L0109]",1,true,"All",https://localhost/console/rule/925/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"takeown.exe executed [C0420]",1,true,"All",https://localhost/console/rule/334/details
"All","ESET","File system","2023-08-02T16:12:55Z",true,0,"Tampered with standard Unix authentication module (PAM) [L0307]",3,true,"All",https://localhost/console/rule/934/details
"All","ESET","Registry - Altering Security Features","2023-08-02T16:12:53Z",false,0,"Task Manager Disabled in Registry [D0214]",2,true,"All",https://localhost/console/rule/471/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"TeamViewer application started [D0426]",2,true,"All",https://localhost/console/rule/1198/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Terminal Server autostart registry was modified [A0128]",2,true,"All",https://localhost/console/rule/40/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:57Z",false,0,"Terminal Server remote connection was enabled [A0902]",2,true,"All",https://localhost/console/rule/1155/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:51Z",true,0,"Test signing mode enabled [A1003]",3,true,"All",https://localhost/console/rule/222/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Time discovery through net command [C1122]",1,true,"All",https://localhost/console/rule/463/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Tor application executed [C0457]",1,true,"All",https://localhost/console/rule/368/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Tor2Web service connection [A0507]",2,true,"All",https://localhost/console/rule/186/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Tracert execution [A1114]",1,true,"All",https://localhost/console/rule/1173/details
"All","ESET","Communication","2023-08-02T16:12:53Z",true,0,"TrickBot handshake protocol detected [D0527]",3,true,"All",https://localhost/console/rule/540/details
"All","ESET","Communication","2023-08-02T16:12:53Z",true,0,"TrickBot module request detected [D0528]",3,true,"All",https://localhost/console/rule/541/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",true,0,"TrojanDownloader.Nemucod may overwrite data files [C0403]",3,true,"All",https://localhost/console/rule/316/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Trusted process loaded suspicious DLL [B0406a][C]",2,true,"All",https://localhost/console/rule/257/details
"All","ESET","File System","2023-08-02T16:12:53Z",false,0,"Turla ComRAT Hidden File System Artifacts [D0333]",2,true,"All",https://localhost/console/rule/489/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:56Z",true,0,"Turn on remote login [M0901]",3,true,"All",https://localhost/console/rule/1048/details
"All","ESET","Registry - Altering Security Features","2023-08-02T16:12:53Z",true,0,"UAC bypass registry modifications [D0217]",3,true,"All",https://localhost/console/rule/474/details
"All","ESET","Office","2023-08-02T16:12:53Z",true,0,"Uncommon Office Application Invoked Script Interpreter [D0808]",3,true,"All",https://localhost/console/rule/554/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:57Z",false,0,"Uncommon windows error reporting registry terminator [C1002]",1,true,"All",https://localhost/console/rule/1185/details
"All","ESET","Incident","2023-08-02T16:12:55Z",true,0,"Unhandled AV Detection [I0103]",3,true,"All",https://localhost/console/rule/902/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Unpopular Process communicating over potentially suspicious protocol - detected XMPP communication [E0530]",2,true,"All",https://localhost/console/rule/671/details
"All","ESET","Communication","2023-08-02T16:12:57Z",false,0,"Unpopular Process Connects to Email Server (SMTP) [D0521]",1,true,"All",https://localhost/console/rule/1205/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Unpopular process executed from a Scheduled Task [F0411]",1,true,"All",https://localhost/console/rule/771/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Unpopular process executed from BITS [D0445]",2,true,"All",https://localhost/console/rule/514/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Unpopular process executed from Rar/7zip sfx [D0416]",2,true,"All",https://localhost/console/rule/499/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Unpopular Process from %TMP% Executed svchost.exe/explorer.exe [D0403]",3,true,"All",https://localhost/console/rule/492/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"Unpopular process has started from %AppData%/%ProgramData% [Z0403]",1,true,"All",https://localhost/console/rule/1264/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Unpopular process has started from %Temp% [Z0402]",1,true,"All",https://localhost/console/rule/1117/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Unpopular process has started from root of %Home% [Z0404]",3,true,"All",https://localhost/console/rule/1118/details
"All","ESET","File system","2023-08-02T16:12:53Z",false,0,"Unpopular process has written to the Recycle Bin folder [E0303]",2,true,"All",https://localhost/console/rule/583/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:57Z",false,0,"Unpopular Process Loaded Suspicious DLL [D0439]",1,true,"All",https://localhost/console/rule/1201/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"Unpopular process made suspicious http query [D0519]",1,true,"All",https://localhost/console/rule/533/details
"All","ESET","Communication","2023-08-02T16:12:54Z",true,0,"Unpopular process makes HTTP request to a PasteBin-like site [E0505]",3,true,"All",https://localhost/console/rule/656/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Unpopular process makes HTTP request to a popular Web Service [E0502]",2,true,"All",https://localhost/console/rule/653/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:57Z",false,0,"Unpopular Process Spawned Non-Interactive cmd.exe [D0456]",2,true,"All",https://localhost/console/rule/1203/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Unpopular remote access/desktop application started [D0428]",2,true,"All",https://localhost/console/rule/501/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Unquoted Service Path Abuse - Execution [D0458]",3,true,"All",https://localhost/console/rule/525/details
"All","ESET","Experimental","2023-08-02T16:12:57Z",false,0,"Unsigned file executed [M0402]",2,true,"All",https://localhost/console/rule/1259/details
"All","ESET","Defense Evasion","2023-08-02T16:12:57Z",false,0,"UPX / PyInstaller Packed File Executed [L1205]",1,true,"All",https://localhost/console/rule/1257/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:51Z",true,0,"User Account Control disabling [B0201]",3,true,"All",https://localhost/console/rule/247/details
"All","ESET","Discovery","2023-08-02T16:12:56Z",false,0,"User Account Files Read by an Unusual Process [L1103]",1,true,"All",https://localhost/console/rule/1011/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"User account was created [F0106]",1,true,"All",https://localhost/console/rule/733/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",true,0,"User account-related files modified by an unusual process [L1002]",3,true,"All",https://localhost/console/rule/989/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"User cron job added/modified - not via crontab [L0101D]",2,true,"All",https://localhost/console/rule/914/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"User cron job added/modified [L0101A]",1,true,"All",https://localhost/console/rule/911/details
"All","ESET","File system","2023-08-02T16:12:55Z",false,0,"User Cron Job Deleted - not via crontab [L0303]",2,true,"All",https://localhost/console/rule/930/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"User execution - suspicious cmd [F0448a]",2,true,"All",https://localhost/console/rule/826/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"User execution - suspicious powershell [F0448b]",2,true,"All",https://localhost/console/rule/827/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"User group enumeration via Net/ADFind [C1116]",1,true,"All",https://localhost/console/rule/457/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"User Login via Console [L1015]",1,true,"All",https://localhost/console/rule/1007/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:56Z",false,0,"User Login via SFTP/SCP [L0903]",1,true,"All",https://localhost/console/rule/986/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:56Z",false,0,"User Login via SSH [L0902]",1,true,"All",https://localhost/console/rule/985/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:57Z",false,0,"User login [F1004]",1,true,"All",https://localhost/console/rule/1225/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"User shell configuration added/modified [L0104A]",1,true,"All",https://localhost/console/rule/919/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"User Shell Spawned from SSH [L0422]",1,true,"All",https://localhost/console/rule/1240/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:55Z",false,0,"User was added to administrator group [F1000]",1,true,"All",https://localhost/console/rule/883/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:55Z",false,0,"User was removed from administrator group [F1001]",1,true,"All",https://localhost/console/rule/884/details
